sampling_type,flag_country,year,trip_code,harbour,n_sets_hauls,days_at_sea,sampling_method,aggregation_level,station_number,duration_fishing_operation,initial_latitude,initial_longitude,final_latitude,final_longitude,depth_fishing_operation,water_depth,catch_registration,species_registration,date,area,fishing_activity_category_national,fishing_activity_category_eu_l6,species,catch_category,weight,subsample_weight,sex,maturity_method,maturity_scale,maturity_stage,ageing_method,age,length_code,length_class,number_at_length,commercial_size_category_scale,commercial_size_category,fish_id,individual_weight
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,67600,2600,N,Macr,Medits scales,0,OWR,0,scm,235,1,ITA,LII,6013798,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,67600,2600,N,Macr,Medits scales,0,OWR,0,scm,220,1,ITA,LII,6013799,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,67600,2600,N,Macr,Medits scales,0,OWR,0,scm,225,1,ITA,LII,6013800,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,67600,2600,N,Macr,Medits scales,0,OWR,0,scm,220,1,ITA,LII,6013801,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,67600,2600,N,Macr,Medits scales,0,OWR,0,scm,220,1,ITA,LII,6013802,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,67600,2600,N,Macr,Medits scales,0,OWR,0,scm,220,1,ITA,LII,6013793,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,67600,2600,N,Macr,Medits scales,0,OWR,0,scm,235,1,ITA,LII,6013794,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,67600,2600,N,Macr,Medits scales,0,OWR,0,scm,210,1,ITA,LII,6013805,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,67600,2600,F,Macr,Medits scales,1,OWR,0,scm,215,1,ITA,LII,6013776,689
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,67600,2600,F,Macr,Medits scales,1,OWR,0,scm,210,1,ITA,LII,6013780,674
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,67600,2600,N,Macr,Medits scales,0,OWR,0,scm,200,1,ITA,LII,6013806,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,67600,2600,N,Macr,Medits scales,0,OWR,0,scm,200,1,ITA,LII,6013807,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,67600,2600,M,Macr,Medits scales,2b,OWR,0,scm,220,1,ITA,LII,6013773,689
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,67600,2600,M,Macr,Medits scales,2c,OWR,0,scm,240,1,ITA,LII,6013770,902
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,67600,2600,M,Macr,Medits scales,2c,OWR,0,scm,235,1,ITA,LII,6013771,943
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,67600,2600,F,Macr,Medits scales,1,OWR,0,scm,225,1,ITA,LII,6013772,792
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,67600,2600,M,Macr,Medits scales,2b,OWR,0,scm,215,1,ITA,LII,6013777,616
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,67600,2600,M,Macr,Medits scales,2b,OWR,0,scm,215,1,ITA,LII,6013774,691
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,67600,2600,N,Macr,Medits scales,0,OWR,0,scm,210,1,ITA,LII,6013803,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,67600,2600,N,Macr,Medits scales,0,OWR,0,scm,195,1,ITA,LII,6013804,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,67600,2600,M,Macr,Medits scales,2c,OWR,0,scm,215,1,ITA,LII,6013775,708
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,135,1,ITA,S,6013828,182
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,145,1,ITA,S,6013875,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,135,1,ITA,S,6013825,175
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,135,1,ITA,S,6013826,149
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,M,Macr,Medits scales,1,OWR,0,scm,140,1,ITA,S,6013837,198
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,135,1,ITA,S,6013829,155
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,135,1,ITA,S,6013830,168
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,135,1,ITA,S,6013831,162
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,135,1,ITA,S,6013827,178
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,135,1,ITA,S,6013833,172
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,135,1,ITA,S,6013834,162
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,F,Macr,Medits scales,1,OWR,0,scm,140,1,ITA,S,6013835,175
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,135,1,ITA,S,6013832,186
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,150,1,ITA,S,6013874,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,130,1,ITA,S,6013822,152
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,M,Macr,Medits scales,1,OWR,0,scm,140,1,ITA,S,6013838,202
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,M,Macr,Medits scales,1,OWR,0,scm,140,1,ITA,S,6013839,185
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,M,Macr,Medits scales,1,OWR,0,scm,140,1,ITA,S,6013840,179
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,145,1,ITA,S,6013866,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,155,1,ITA,S,6013867,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,150,1,ITA,S,6013868,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,140,1,ITA,S,6013869,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,145,1,ITA,S,6013870,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,140,1,ITA,S,6013871,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,150,1,ITA,S,6013872,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,F,Macr,Medits scales,1,OWR,0,scm,140,1,ITA,S,6013836,191
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,130,1,ITA,S,6013821,142
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,F,Macr,Medits scales,1,OWR,0,scm,145,1,ITA,S,6013847,207
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,135,1,ITA,S,6013824,159
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,155,1,ITA,S,6013863,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,140,1,ITA,S,6013864,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,145,1,ITA,S,6013865,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,125,1,ITA,S,6013905,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,120,1,ITA,S,6013906,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,120,1,ITA,S,6013907,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,120,1,ITA,S,6013908,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,110,1,ITA,S,6013909,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,F,Macr,Medits scales,1,OWR,0,scm,145,1,ITA,S,6013844,215
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,150,1,ITA,S,6013873,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,F,Macr,Medits scales,1,OWR,0,scm,145,1,ITA,S,6013846,204
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,F,Macr,Medits scales,1,OWR,0,scm,185,1,ITA,S,6013860,432
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,170,1,ITA,S,6013861,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,140,1,ITA,S,6013876,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,150,1,ITA,S,6013877,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,150,1,ITA,S,6013878,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,155,1,ITA,S,6013879,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,145,1,ITA,S,6013880,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,F,Macr,Medits scales,1,OWR,0,scm,145,1,ITA,S,6013841,215
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,M,Macr,Medits scales,1,OWR,0,scm,145,1,ITA,S,6013842,222
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,M,Macr,Medits scales,1,OWR,0,scm,145,1,ITA,S,6013843,198
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,150,1,ITA,S,6013883,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,M,Macr,Medits scales,1,OWR,0,scm,145,1,ITA,S,6013845,218
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,130,1,ITA,S,6013820,163
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,155,1,ITA,S,6013886,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,145,1,ITA,S,6013887,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,135,1,ITA,S,6013823,181
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,130,1,ITA,S,6013901,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,140,1,ITA,S,6013862,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,125,1,ITA,S,6013903,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,125,1,ITA,S,6013904,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,F,Macr,Medits scales,1,OWR,0,scm,155,1,ITA,S,6013853,25
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,140,1,ITA,S,6013881,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,145,1,ITA,S,6013882,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,F,Macr,Medits scales,1,OWR,0,scm,165,1,ITA,S,6013856,292
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,155,1,ITA,S,6013884,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,155,1,ITA,S,6013885,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,F,Macr,Medits scales,1,OWR,0,scm,175,1,ITA,S,6013859,359
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,130,1,ITA,S,6013898,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,F,Macr,Medits scales,1,OWR,0,scm,145,1,ITA,S,6013848,199
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,F,Macr,Medits scales,1,OWR,0,scm,145,1,ITA,S,6013849,203
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,F,Macr,Medits scales,1,OWR,0,scm,145,1,ITA,S,6013850,198
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,F,Macr,Medits scales,1,OWR,0,scm,150,1,ITA,S,6013851,228
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,F,Macr,Medits scales,1,OWR,0,scm,150,1,ITA,S,6013852,22
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,135,1,ITA,S,6013891,0
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,M,Macr,Medits scales,2a,OWR,0,scm,160,1,ITA,S,6013854,278
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,F,Macr,Medits scales,1,OWR,0,scm,160,1,ITA,S,6013855,259
S,ITA,2020,25669,ITMFR,12,2,SelfSampling,T,999,48,0,0,0,0,180,0,All,All,2020-06-25,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Dis,4000,2000,N,Macr,Medits scales,0,OWR,0,scm,135,1,ITA,S,6013894,0
